workload,db,strategy,arm,n,ra_kb,fq_median,fq_p95,fq_min,fq_stdev,delivery_pct_median,preproc_us_median,open_us_median,deliver_us_median,e2e_median,e2e_warm_median,cold_pct_max
A,orig,2d,async,10,128,538.39,573.14,473.85,28.56,100.0,315.45,230.00,85.20,842.08,625.01,0.0
A,orig,2d,pread,5,128,531.38,563.91,502.44,24.73,100.0,1967.21,230.95,1735.15,2483.88,2255.39,0.0
A,orig,2e_K10,async,10,128,540.08,1010.42,496.67,251.20,100.0,322.91,228.06,100.85,853.18,638.88,0.0
A,orig,2e_K10,pread,5,128,502.62,562.84,498.70,27.88,100.0,2767.30,231.69,2536.38,3290.83,3057.77,0.0
A,orig,2e_K500,async,10,128,588.71,642.57,516.81,39.51,100.0,1036.17,230.68,836.99,1587.55,1375.61,0.0
A,orig,2e_K500,pread,5,128,526.73,586.08,518.63,30.81,100.0,18482.44,232.52,18250.01,19068.87,18836.44,0.0
A,orig,2f_slru,async,10,128,128.06,3429.34,126.73,1799.97,100.0,7318.48,229.82,7088.35,7446.07,7215.94,0.0
A,orig,2f_slru,pread,5,128,127.54,129.66,120.29,3.34,100.0,18556.34,231.50,18325.45,18686.30,18455.41,0.0
A,orig,baseline,baseline,10,128,917.63,966.63,793.59,53.30,0.0,0.00,0.00,0.00,917.63,917.63,0.0
A,orig,layers_5,async,10,128,912.19,961.86,804.36,46.77,100.0,299.15,229.54,69.53,1197.09,979.47,0.0
A,orig,layers_5,pread,5,128,917.42,945.45,902.12,19.05,100.0,665.04,229.86,435.84,1586.71,1353.84,0.0
A,orig,layers_92,async,10,128,503.06,570.54,470.60,34.40,100.0,428.27,230.68,197.92,928.27,712.13,0.0
A,orig,layers_92,pread,5,128,529.75,586.05,498.99,34.90,100.0,8093.92,231.83,7864.75,8662.88,8429.98,0.0
A,ta,2d,async,10,128,612.40,619.99,608.02,4.16,100.0,332.03,216.96,112.80,947.27,725.10,0.0
A,ta,2d,pread,5,128,585.53,619.85,582.36,17.08,100.0,1010.25,230.77,778.88,1603.38,1372.61,0.0
A,ta,2e_K10,async,10,128,610.51,618.77,545.16,26.24,100.0,356.58,230.44,126.91,941.34,737.73,0.0
A,ta,2e_K10,pread,5,128,611.12,614.10,544.88,26.66,100.0,2021.22,229.46,1790.92,2615.87,2386.41,0.0
A,ta,2e_K500,async,10,128,844.93,1160.58,660.89,192.83,40.5,961.61,214.25,734.74,1809.01,1576.62,0.0
A,ta,2e_K500,pread,5,128,210.43,214.77,208.18,2.69,100.0,18185.19,231.84,17951.28,18396.66,18162.75,0.0
A,ta,2f_slru,async,10,128,127.61,130.15,118.73,3.21,100.0,7317.26,213.71,7085.98,7442.93,7211.66,0.0
A,ta,2f_slru,pread,5,128,125.81,127.50,123.20,1.49,100.0,17438.94,230.84,17202.19,17566.68,17329.93,0.0
A,ta,baseline,baseline,10,128,825.87,847.14,772.22,28.22,0.0,0.00,0.00,0.00,825.87,825.87,0.0
A,ta,layers_5,async,10,128,1026.37,1043.43,961.12,22.28,100.0,286.13,216.99,69.03,1298.07,1095.38,0.0
A,ta,layers_5,pread,5,128,614.46,620.64,606.19,5.57,100.0,481.23,231.01,249.38,1095.69,863.96,0.0
A,ta,layers_92,async,10,128,604.90,619.58,596.43,8.23,100.0,382.68,213.64,168.55,991.93,772.87,0.0
A,ta,layers_92,pread,5,128,613.78,619.04,611.82,2.95,100.0,996.59,230.64,764.75,1608.76,1378.71,0.0
A,vacuum,2d,async,10,128,607.27,611.81,538.60,27.67,100.0,304.81,228.49,76.88,897.38,682.40,0.0
A,vacuum,2d,pread,5,128,605.06,610.70,536.46,28.18,100.0,1397.20,231.81,1164.90,1986.92,1756.17,0.0
A,vacuum,2e_K10,async,10,128,607.53,614.29,603.87,3.35,100.0,303.49,214.48,89.88,913.55,697.06,0.0
A,vacuum,2e_K10,pread,5,128,607.87,608.53,605.61,1.05,100.0,2244.22,232.58,2011.64,2851.90,2619.32,0.0
A,vacuum,2e_K500,async,10,128,633.42,967.67,588.07,140.84,11.4,930.42,213.79,716.46,1564.15,1360.09,0.0
A,vacuum,2e_K500,pread,5,128,561.09,573.81,557.89,7.08,100.0,15087.13,229.80,14860.77,15645.10,15418.74,0.0
A,vacuum,2f_slru,async,10,128,128.86,130.96,124.37,2.01,100.0,5564.81,212.28,5351.48,5694.98,5481.65,0.0
A,vacuum,2f_slru,pread,5,128,128.98,130.66,125.24,2.00,100.0,13996.47,230.76,13765.71,14121.71,13890.95,0.0
A,vacuum,baseline,baseline,10,128,1114.76,1128.27,1044.83,22.80,0.0,0.00,0.00,0.00,1114.76,1114.76,0.0
A,vacuum,layers_5,async,10,128,1007.67,1537.49,999.90,288.80,100.0,284.00,212.14,69.83,1303.59,1077.41,0.0
A,vacuum,layers_5,pread,5,128,1007.51,1007.94,1004.46,1.52,100.0,812.70,232.77,580.13,1818.50,1587.64,0.0
A,vacuum,layers_92,async,10,128,607.46,610.70,543.37,19.35,100.0,399.50,217.49,183.81,1006.50,790.17,0.0
A,vacuum,layers_92,pread,5,128,605.40,607.71,545.36,24.24,100.0,7496.87,231.91,7266.20,8102.27,7871.60,0.0
B,orig,2d,async,10,128,566.71,597.36,525.44,20.55,100.0,299.37,214.85,85.07,872.29,652.78,0.0
B,orig,2d,pread,5,128,562.12,891.08,523.30,169.62,100.0,1898.05,231.71,1667.26,2452.87,2223.10,0.0
B,orig,2e_K10,async,10,128,560.25,595.45,526.29,20.81,100.0,310.23,214.28,96.61,886.18,657.29,0.0
B,orig,2e_K10,pread,5,128,564.33,584.03,546.86,14.18,100.0,2787.91,230.59,2557.32,3352.69,3122.03,0.0
B,orig,2e_K500,async,10,128,615.65,621.78,553.01,25.90,100.0,1071.99,214.60,851.50,1670.36,1464.78,0.0
B,orig,2e_K500,pread,5,128,620.62,623.57,592.70,11.41,100.0,26189.68,231.49,25959.34,26804.26,26573.92,0.0
B,orig,2f_slru,async,10,128,129.02,131.57,126.58,1.65,100.0,7275.01,213.78,7057.91,7401.83,7185.40,0.0
B,orig,2f_slru,pread,5,128,126.49,127.47,123.86,1.50,100.0,18012.23,230.78,17782.15,18139.47,17909.39,0.0
B,orig,baseline,baseline,10,128,947.72,999.62,896.20,34.77,0.0,0.00,0.00,0.00,947.72,947.72,0.0
B,orig,layers_5,async,10,128,951.98,2141.32,836.61,487.78,100.0,277.93,209.53,68.78,1238.84,1020.23,0.0
B,orig,layers_5,pread,5,128,903.72,929.67,868.07,25.07,100.0,664.90,229.83,435.07,1567.26,1336.32,0.0
B,orig,layers_92,async,10,128,565.15,591.48,557.23,13.05,100.0,409.08,216.41,192.62,971.32,762.40,0.0
B,orig,layers_92,pread,5,128,554.43,564.49,525.20,17.24,100.0,8201.98,231.35,7970.63,8744.30,8512.66,0.0
B,ta,2d,async,10,128,627.87,790.13,617.21,78.95,77.5,298.69,193.25,106.39,925.61,735.10,0.0
B,ta,2d,pread,5,128,603.97,606.57,603.24,1.38,100.0,975.23,192.59,783.18,1579.20,1387.15,0.0
B,ta,2e_K10,async,10,128,690.53,1142.47,623.76,250.21,100.0,310.47,192.59,117.95,997.59,808.09,0.0
B,ta,2e_K10,pread,5,128,663.75,1047.52,554.87,206.59,100.0,2162.06,191.73,1970.33,2759.60,2575.65,0.0
B,ta,2e_K500,async,10,128,777.81,925.02,672.51,86.55,28.2,902.36,191.85,710.88,1676.15,1484.30,0.0
