workload,db,strategy,arm,n,ra_kb,fq_median,fq_p95,fq_min,fq_stdev,delivery_pct_median,preproc_us_median,open_us_median,deliver_us_median,e2e_median,e2e_warm_median,cold_pct_max
A,orig,2d,async,10,128,624.95,629.57,558.85,20.16,100.0,280.97,195.30,84.98,904.33,709.79,0.0
A,orig,2d,pread,5,128,622.41,636.65,616.89,7.80,100.0,1867.51,225.10,1671.20,2493.50,2293.61,0.0
A,orig,2e_K10,async,10,128,628.12,6165.02,554.77,2765.18,100.0,294.55,195.98,97.73,921.41,725.93,0.0
A,orig,2e_K10,pread,5,128,622.68,631.53,561.31,26.11,100.0,2734.39,226.41,2506.66,3306.19,3110.44,0.0
A,orig,2e_K500,async,10,128,666.04,678.20,603.31,20.42,100.0,1037.74,195.93,842.60,1705.15,1509.51,0.0
A,orig,2e_K500,pread,5,128,214.49,217.46,213.46,1.69,100.0,19246.71,226.05,19052.56,19461.20,19267.05,0.0
A,orig,2f_slru,async,10,128,130.18,137.31,125.28,3.95,100.0,7178.16,196.25,6970.98,7309.32,7108.26,0.0
A,orig,2f_slru,pread,5,128,126.60,134.06,125.28,3.66,100.0,17937.11,225.78,17707.81,18069.12,17839.82,0.0
A,orig,baseline,baseline,10,128,1034.59,1049.73,967.54,28.58,0.0,0.00,0.00,0.00,1034.59,1034.59,0.0
A,orig,layers_5,async,10,128,1019.71,1046.37,955.66,24.28,100.0,260.14,192.34,69.24,1279.41,1088.45,0.0
A,orig,layers_5,pread,5,128,1021.69,1027.16,889.85,53.61,100.0,659.55,224.76,439.15,1678.42,1460.84,0.0
A,orig,layers_92,async,10,128,622.16,982.77,556.09,198.69,100.0,397.16,195.06,195.33,1014.98,820.12,0.0
A,orig,layers_92,pread,5,128,626.47,633.48,562.43,26.97,100.0,8132.81,225.62,7933.99,8760.72,8565.86,0.0
A,ta,2d,async,10,128,622.25,626.70,610.31,4.88,66.0,311.90,196.15,114.43,932.10,736.10,0.0
A,ta,2d,pread,5,128,597.50,1267.23,592.46,335.38,100.0,1047.55,224.93,826.08,1649.65,1424.71,0.0
A,ta,2e_K10,async,10,128,623.86,696.18,618.88,32.50,71.9,324.41,196.61,127.15,978.73,767.45,0.0
A,ta,2e_K10,pread,5,128,623.16,694.33,554.44,52.15,100.0,2175.09,225.18,1958.99,2816.39,2620.00,0.0
A,ta,2e_K500,async,10,128,761.75,923.04,615.04,102.90,29.4,927.67,196.03,721.66,1669.15,1473.84,0.0
A,ta,2e_K500,pread,5,128,614.62,618.51,584.73,14.43,100.0,17725.59,225.44,17529.22,18315.42,18120.62,0.0
A,ta,2f_slru,async,10,128,129.10,147.45,126.33,9.85,100.0,7095.93,196.32,6901.01,7240.78,7042.28,0.0
A,ta,2f_slru,pread,5,128,127.30,130.12,124.52,1.99,100.0,17558.82,223.11,17330.76,17689.25,17461.19,0.0
A,ta,baseline,baseline,10,128,1110.99,1130.30,956.57,55.73,0.0,0.00,0.00,0.00,1110.99,1110.99,0.0
A,ta,layers_5,async,10,128,1034.61,1074.09,973.15,29.22,100.0,264.09,195.00,69.15,1301.13,1104.63,0.0
A,ta,layers_5,pread,5,128,1034.34,1521.03,860.08,264.96,100.0,471.48,225.93,246.46,1500.72,1280.75,0.0
A,ta,layers_92,async,10,128,614.18,662.23,590.77,27.14,100.0,358.14,195.21,162.84,978.63,777.74,0.0
A,ta,layers_92,pread,5,128,629.85,636.99,619.85,6.11,100.0,1046.09,227.58,823.72,1673.80,1453.57,0.0
A,vacuum,2d,async,10,128,445.69,485.33,440.24,20.77,100.0,275.82,196.92,78.12,735.76,524.04,0.0
A,vacuum,2d,pread,5,128,445.03,480.23,438.42,17.48,100.0,1349.28,227.48,1128.48,1792.06,1571.08,0.0
A,vacuum,2e_K10,async,10,128,444.45,912.87,437.14,250.60,100.0,286.88,195.81,89.88,745.37,539.71,0.0
