workload,db,strategy,arm,ra_kb,rep,warmup,cold_pct,delivery_pct,first_query_us,preproc_us,open_us,deliver_us,e2e_us,e2e_warm_us,avg_us,majflt,minflt,load,memavail_kb
A,orig,baseline,baseline,128,1,1,0.00,0.00,1301.90,0.00,0.00,0.00,1301.90,1301.90,2.57,186.00,259.00,1.25,54880664
A,vacuum,baseline,baseline,128,1,1,0.00,0.00,843.60,0.00,0.00,0.00,843.60,843.60,2.02,140.00,225.00,1.25,54881828
A,ta,baseline,baseline,128,1,1,0.00,0.00,996.25,0.00,0.00,0.00,996.25,996.25,2.14,184.00,270.00,1.25,54884492
B,orig,baseline,baseline,128,1,1,0.00,0.00,1003.04,0.00,0.00,0.00,1003.04,1003.04,2.17,188.00,264.00,1.25,54885404
B,vacuum,baseline,baseline,128,1,1,0.00,0.00,1161.36,0.00,0.00,0.00,1161.36,1161.36,2.01,145.00,212.00,1.25,54884996
B,ta,baseline,baseline,128,1,1,0.00,0.00,1120.61,0.00,0.00,0.00,1120.61,1120.61,2.24,189.00,255.00,1.25,54892840
C,orig,baseline,baseline,128,1,1,0.00,0.00,890.66,0.00,0.00,0.00,890.66,890.66,1.60,18.00,35.00,1.25,54897628
C,vacuum,baseline,baseline,128,1,1,0.00,0.00,1163.88,0.00,0.00,0.00,1163.88,1163.88,1.51,15.00,27.00,1.25,54897392
C,ta,baseline,baseline,128,1,1,0.00,0.00,830.04,0.00,0.00,0.00,830.04,830.04,1.59,19.00,37.00,1.25,54898100
A,orig,layers_5,pread,128,1,1,0.00,100.00,952.31,581.52,146.57,434.95,1533.83,1387.26,2.10,185.00,262.00,1.25,54898932
A,orig,layers_5,async,128,1,1,0.00,100.00,985.73,215.67,146.90,68.77,1201.40,1054.50,2.13,186.00,260.00,1.25,54899760
A,orig,layers_92,pread,128,1,1,0.00,100.00,694.99,7920.23,67.36,7852.88,8615.22,8547.87,2.12,183.00,273.00,1.25,54900684
A,orig,layers_92,async,128,1,1,0.00,100.00,753.87,374.86,189.52,185.34,1128.73,939.21,2.18,184.00,270.00,1.23,54902616
A,orig,2d,pread,128,1,1,0.00,100.00,694.67,1810.30,67.56,1742.74,2504.97,2437.41,2.15,183.00,273.00,1.23,54902188
A,orig,2d,async,128,1,1,0.00,100.00,561.95,265.61,178.12,87.48,827.56,649.43,2.08,184.00,270.00,1.23,54903124
A,orig,2e_K10,pread,128,1,1,0.00,100.00,210.98,2641.52,133.14,2508.38,2852.50,2719.36,2.12,182.00,281.00,1.23,54903148
A,orig,2e_K10,async,128,1,1,0.00,100.00,208.09,238.41,140.57,97.83,446.50,305.92,2.14,182.00,280.00,1.23,54902656
A,orig,2e_K500,pread,128,1,1,0.00,100.00,211.34,19380.08,783.85,18596.23,19591.42,18807.57,2.09,171.00,436.00,1.23,54903516
A,orig,2e_K500,async,128,1,1,0.00,100.00,209.02,1011.90,174.48,837.42,1220.92,1046.44,2.10,182.00,385.00,1.23,54905508
A,orig,2f_slru,pread,128,1,1,0.00,100.00,126.53,17901.43,66.89,17834.54,18027.96,17961.07,1.54,0.00,278.00,1.23,54907464
A,orig,2f_slru,async,128,1,1,0.00,100.00,126.47,7296.56,175.58,7120.98,7423.03,7247.45,1.55,0.00,278.00,1.23,54904872
A,vacuum,layers_5,pread,128,1,1,0.00,100.00,673.01,650.21,68.81,581.40,1323.22,1254.41,1.94,139.00,226.00,1.23,54907784
A,vacuum,layers_5,async,128,1,1,0.00,100.00,662.47,253.21,183.83,69.38,915.68,731.85,2.00,139.00,225.00,1.23,54909180
A,vacuum,layers_92,pread,128,1,1,0.00,100.00,431.77,7325.83,67.04,7258.79,7757.60,7690.56,2.02,139.00,227.00,1.23,54909772
A,vacuum,layers_92,async,128,1,1,0.00,100.00,446.25,366.51,183.85,182.65,812.76,628.90,2.00,139.00,226.00,1.23,54910148
A,vacuum,2d,pread,128,1,1,0.00,100.00,433.10,1219.06,62.06,1157.01,1652.16,1590.11,2.00,139.00,227.00,1.23,54904156
A,vacuum,2d,async,128,1,1,0.00,100.00,430.84,272.33,192.28,80.05,703.17,510.89,1.96,139.00,226.00,1.23,54916716
A,vacuum,2e_K10,pread,128,1,1,0.00,100.00,208.02,2061.02,68.77,1992.25,2269.04,2200.27,2.02,139.00,233.00,1.23,54915868
A,vacuum,2e_K10,async,128,1,1,0.00,100.00,206.29,276.80,183.43,93.37,483.09,299.66,2.00,139.00,232.00,1.23,54917244
