workload,db,strategy,arm,n,ra_kb,fq_median,fq_p95,fq_min,fq_stdev,delivery_pct_median,preproc_us_median,open_us_median,deliver_us_median,e2e_median,e2e_warm_median,cold_pct_max
A,orig,2d,async,10,128,690.37,698.25,663.02,12.88,100.0,281.25,195.80,84.86,972.99,775.34,0.0
A,orig,2d,pread,5,128,671.36,692.92,594.70,35.89,100.0,1879.27,195.94,1693.27,2569.22,2383.22,0.0
A,orig,2e_K10,async,10,128,208.59,210.74,207.05,1.18,100.0,293.80,194.89,98.60,502.57,307.19,0.0
A,orig,2e_K10,pread,5,128,209.00,210.07,208.33,0.65,100.0,2665.17,195.10,2469.52,2873.50,2677.85,0.0
A,orig,2e_K500,async,10,128,211.34,212.19,208.99,1.05,100.0,1029.53,195.58,831.93,1238.86,1041.60,0.0
A,orig,2e_K500,pread,5,128,212.62,213.29,212.04,0.47,100.0,19385.76,195.53,19190.23,19598.38,19402.85,0.0
A,orig,2f_slru,async,10,128,125.94,130.31,121.58,2.56,100.0,7170.74,195.42,6974.33,7300.61,7104.21,0.0
A,orig,2f_slru,pread,5,128,125.80,127.40,121.23,2.55,100.0,18517.19,196.47,18320.72,18644.95,18448.48,0.0
A,orig,baseline,baseline,10,128,917.49,939.97,902.93,12.74,0.0,0.00,0.00,0.00,917.49,917.49,0.0
A,orig,layers_5,async,10,128,950.05,997.12,892.24,36.06,100.0,262.37,193.06,68.70,1212.34,1018.51,0.0
A,orig,layers_5,pread,5,128,924.55,951.06,892.99,23.59,100.0,628.87,192.24,435.60,1550.39,1359.05,0.0
A,orig,layers_92,async,10,128,695.18,708.97,576.64,38.12,100.0,392.45,197.17,192.75,1081.05,884.59,0.0
A,orig,layers_92,pread,5,128,693.13,697.91,625.85,27.77,100.0,8091.60,193.57,7898.35,8785.13,8591.88,0.0
A,ta,2d,async,10,128,466.05,515.77,424.42,26.04,100.0,291.41,195.63,96.18,759.06,562.58,0.0
A,ta,2d,pread,5,128,507.54,1139.53,505.12,315.18,100.0,872.39,195.43,675.39,1378.20,1185.35,0.0
A,ta,2e_K10,async,10,128,207.73,212.60,205.80,2.40,97.6,303.59,194.90,108.77,511.49,316.56,0.0
A,ta,2e_K10,pread,5,128,207.25,335.77,206.38,64.29,100.0,2068.08,195.05,1871.26,2274.80,2077.98,0.0
A,ta,2e_K500,async,10,128,365.57,450.58,214.84,81.66,25.9,929.15,194.30,734.41,1297.29,1101.37,0.0
A,ta,2e_K500,pread,5,128,211.87,214.81,209.99,1.91,100.0,17544.71,196.73,17347.13,17756.58,17559.00,0.0
A,ta,2f_slru,async,10,128,126.56,128.93,123.29,1.65,100.0,7177.00,195.20,6984.03,7304.46,7111.50,0.0
A,ta,2f_slru,pread,5,128,125.63,129.87,124.28,2.30,100.0,17160.05,194.43,16965.72,17285.68,17091.35,0.0
A,ta,baseline,baseline,10,128,990.74,3408.53,920.24,1306.83,0.0,0.00,0.00,0.00,990.74,990.74,0.0
A,ta,layers_5,async,10,128,839.35,916.07,812.54,35.81,100.0,265.80,197.03,68.29,1114.03,908.25,0.0
A,ta,layers_5,pread,5,128,787.25,791.37,750.30,18.04,100.0,443.97,195.67,247.07,1231.82,1036.16,0.0
A,ta,layers_92,async,10,128,495.02,500.74,477.72,9.55,73.3,357.00,194.44,162.33,849.62,657.70,0.0
A,ta,layers_92,pread,5,128,493.09,509.77,488.48,8.81,100.0,1044.58,194.24,849.52,1539.37,1345.87,0.0
A,vacuum,2d,async,10,128,436.65,444.22,425.53,6.70,100.0,273.25,195.36,77.58,709.91,514.85,0.0
A,vacuum,2d,pread,5,128,432.31,436.05,427.55,3.12,100.0,1349.94,195.89,1154.05,1781.46,1584.80,0.0
A,vacuum,2e_K10,async,10,128,208.39,211.46,206.78,1.68,100.0,285.88,195.59,90.61,494.27,298.58,0.0
A,vacuum,2e_K10,pread,5,128,209.44,210.04,205.48,2.03,100.0,2183.23,195.64,1994.56,2393.27,2204.60,0.0
A,vacuum,2e_K500,async,10,128,211.33,244.70,207.70,14.20,100.0,1014.53,196.04,817.62,1223.86,1027.34,0.0
A,vacuum,2e_K500,pread,5,128,212.61,213.81,209.78,1.67,100.0,14434.51,194.90,14239.39,14644.29,14449.17,0.0
A,vacuum,2f_slru,async,10,128,126.79,128.84,124.46,1.32,100.0,5537.31,195.23,5341.27,5663.26,5467.23,0.0
A,vacuum,2f_slru,pread,5,128,125.68,125.87,123.47,0.92,100.0,13913.89,194.50,13722.04,14039.58,13847.73,0.0
A,vacuum,baseline,baseline,10,128,842.26,855.74,832.64,7.96,0.0,0.00,0.00,0.00,842.26,842.26,0.0
A,vacuum,layers_5,async,10,128,733.65,738.58,663.63,28.22,100.0,264.97,195.85,68.97,998.94,802.82,0.0
A,vacuum,layers_5,pread,5,128,738.83,742.11,729.25,4.78,100.0,779.79,196.57,582.96,1515.52,1321.09,0.0
A,vacuum,layers_92,async,10,128,436.67,449.83,425.05,7.36,100.0,379.96,194.44,184.53,815.36,620.33,0.0
A,vacuum,layers_92,pread,5,128,432.81,1032.84,428.85,298.42,100.0,7630.03,194.64,7433.90,8061.25,7865.12,0.0
B,orig,2d,async,10,128,575.93,591.18,511.92,27.49,100.0,279.88,194.71,84.68,856.70,660.90,0.0
B,orig,2d,pread,5,128,583.51,585.30,572.53,4.67,100.0,1849.20,195.14,1654.07,2430.41,2235.28,0.0
B,orig,2e_K10,async,10,128,577.10,581.53,572.35,2.97,100.0,292.30,194.42,99.20,869.53,674.98,0.0
B,orig,2e_K10,pread,5,128,574.90,581.62,572.30,3.78,100.0,2884.14,193.51,2691.23,3458.11,3265.20,0.0
B,orig,2e_K500,async,10,128,209.56,219.21,207.64,4.81,100.0,1027.09,194.33,832.98,1241.10,1047.24,0.0
B,orig,2e_K500,pread,5,128,210.79,215.87,206.80,3.66,100.0,20344.03,194.63,20151.84,20550.83,20358.64,0.0
B,orig,2f_slru,async,10,128,126.33,126.91,124.82,0.73,100.0,7279.68,194.95,7056.70,7405.00,7182.83,0.0
B,orig,2f_slru,pread,5,128,124.28,126.67,123.47,1.28,100.0,18265.62,195.50,18070.13,18389.09,18193.60,0.0
B,orig,baseline,baseline,10,128,1005.78,1017.92,930.21,23.90,0.0,0.00,0.00,0.00,1005.78,1005.78,0.0
B,orig,layers_5,async,10,128,983.28,1002.09,924.42,20.85,100.0,263.89,194.60,69.02,1247.39,1052.53,0.0
B,orig,layers_5,pread,5,128,980.31,986.46,918.87,25.69,100.0,632.60,195.00,437.31,1617.06,1420.56,0.0
B,orig,layers_92,async,10,128,578.61,581.84,576.29,1.92,100.0,392.26,194.87,197.42,971.69,776.39,0.0
B,orig,layers_92,pread,5,128,577.72,580.00,571.19,3.12,100.0,8095.36,194.89,7900.69,8675.64,8480.97,0.0
B,ta,2d,async,10,128,617.91,672.49,588.21,30.65,86.0,332.53,226.56,108.88,927.40,726.45,0.0
B,ta,2d,pread,5,128,606.00,672.01,576.89,35.74,100.0,1048.25,227.52,817.47,1654.25,1423.47,0.0
B,ta,2e_K10,async,10,128,658.38,688.66,586.12,32.04,73.6,346.95,226.79,120.77,1001.88,785.66,0.0
B,ta,2e_K10,pread,5,128,657.16,687.06,586.59,36.38,100.0,2359.89,224.29,2134.85,3047.61,2819.65,0.0
B,ta,2e_K500,async,10,128,302.03,1294.91,208.74,448.20,38.5,946.90,226.20,725.99,1230.24,1027.72,0.0
B,ta,2e_K500,pread,5,128,208.65,210.59,207.19,1.23,100.0,23278.63,228.22,23050.42,23487.28,23259.07,0.0
B,ta,2f_slru,async,10,128,127.56,147.47,123.80,10.48,100.0,7239.68,225.55,7020.93,7366.14,7149.53,0.0
B,ta,2f_slru,pread,5,128,125.63,129.84,123.10,2.50,100.0,17602.56,226.10,17409.50,17728.19,17535.13,0.0
B,ta,baseline,baseline,10,128,1205.63,1398.75,1138.99,105.64,0.0,0.00,0.00,0.00,1205.63,1205.63,0.0
B,ta,layers_5,async,10,128,1077.59,1711.91,1037.34,341.24,100.0,293.01,225.89,67.30,1368.55,1144.83,0.0
B,ta,layers_5,pread,5,128,1020.65,1022.71,873.77,58.91,100.0,472.33,226.47,244.52,1465.31,1265.17,0.0
B,ta,layers_92,async,10,128,585.81,611.34,578.76,11.38,100.0,388.44,226.31,165.79,974.31,748.19,0.0
B,ta,layers_92,pread,5,128,594.74,597.06,591.91,1.97,100.0,1017.12,224.82,792.56,1611.86,1385.30,0.0
B,vacuum,2d,async,10,128,654.47,686.66,559.43,35.38,100.0,302.14,225.77,76.48,950.98,731.60,0.0
B,vacuum,2d,pread,5,128,649.72,676.35,522.19,55.65,100.0,1372.58,222.99,1153.38,2011.18,1814.53,0.0
B,vacuum,2e_K10,async,10,128,680.35,690.09,649.08,14.92,100.0,314.01,225.38,88.67,965.61,769.58,0.0
B,vacuum,2e_K10,pread,5,128,653.02,4378.07,586.03,1872.61,100.0,2292.45,224.37,2102.21,2910.17,2712.78,0.0
B,vacuum,2e_K500,async,10,128,215.55,308.22,206.36,47.17,15.0,891.13,225.92,666.09,1102.67,884.20,0.0
B,vacuum,2e_K500,pread,5,128,211.82,215.61,203.63,4.25,100.0,14797.32,225.18,14602.02,15009.14,14813.84,0.0
