workload,db,strategy,arm,ra_kb,rep,warmup,cold_pct,delivery_pct,first_query_us,preproc_us,open_us,deliver_us,e2e_us,e2e_warm_us,avg_us,majflt,minflt,load,memavail_kb
A,1gb,baseline,baseline,128,1,1,0.00,0.00,740.04,0.00,0.00,0.00,740.04,740.04,1.88,187.00,260.00,1.24,54483404
B,1gb,baseline,baseline,128,1,1,0.00,0.00,721.26,0.00,0.00,0.00,721.26,721.26,1.92,189.00,266.00,1.24,54499924
C,1gb,baseline,baseline,128,1,1,0.00,0.00,724.97,0.00,0.00,0.00,724.97,724.97,1.63,39.00,57.00,1.24,54501992
A,1gb,layers_5,pread,128,1,1,0.00,100.00,649.43,485.98,144.99,340.99,1135.41,990.42,1.87,186.00,263.00,1.24,54502532
A,1gb,layers_5,async,128,1,1,0.00,100.00,657.22,213.13,143.00,70.13,870.35,727.35,1.92,187.00,261.00,1.24,54511656
A,1gb,layers_92,pread,128,1,1,0.00,100.00,480.09,5192.03,147.68,5044.35,5672.12,5524.44,1.99,184.00,274.00,1.24,54511476
A,1gb,layers_92,async,128,1,1,0.00,100.00,479.36,336.04,141.83,194.22,815.40,673.58,1.85,185.00,270.00,1.24,54512220
A,1gb,2d,pread,128,1,1,0.00,100.00,317.00,1424.62,181.03,1243.59,1741.62,1560.59,1.88,183.00,275.00,1.24,54519556
A,1gb,2d,async,128,1,1,0.00,100.00,318.85,277.60,185.88,91.72,596.45,410.57,1.90,184.00,271.00,1.24,54519504
A,1gb,2e_K10,pread,128,1,1,0.00,100.00,149.75,1876.95,62.39,1814.56,2026.70,1964.31,1.88,182.00,282.00,1.24,54519732
A,1gb,2e_K10,async,128,1,1,0.00,100.00,1638.19,254.86,148.82,106.04,1893.05,1744.23,1.93,182.00,281.00,1.24,54521188
A,1gb,2e_K500,pread,128,1,1,0.00,100.00,152.27,9290.41,67.52,9222.89,9442.68,9375.16,1.87,171.00,434.00,1.24,54528676
A,1gb,2e_K500,async,128,1,1,0.00,100.00,151.56,957.74,175.32,782.42,1109.30,933.98,1.90,182.00,385.00,1.24,54528080
A,1gb,2f_slru,pread,128,1,1,0.00,100.00,97.81,8668.71,114.64,8554.06,8766.52,8651.87,1.58,0.00,280.00,1.24,54534628
A,1gb,2f_slru,async,128,1,1,0.00,100.00,102.32,7201.93,135.11,7066.82,7304.25,7169.14,1.60,0.00,280.00,1.24,54541052
B,1gb,layers_5,pread,128,1,1,0.00,100.00,783.71,406.67,67.53,339.14,1190.38,1122.85,2.02,190.00,263.00,1.22,54541380
