workload,db,strategy,arm,metric,n_seeds,mean_pct,median_pct,ci_lo,ci_hi,min_pct,max_pct,sign_consistency,verdict,per_seed
A,1gb,layers_5,pread,e2e_warm_us,10,29.72,37.05,23.18,35.88,14.96,38.8,10/10,robust,seed01=20.8;seed02=17.8;seed03=37.6;seed04=36.5;seed05=38.8;seed06=37.9;seed07=38.4;seed08=16.3;seed09=15.0;seed10=38.2
A,1gb,layers_5,pread,first_query_us,10,-19.34,-9.88,-27.4,-11.61,-41.73,-8.37,10/10,robust,seed01=-41.7;seed02=-31.0;seed03=-9.3;seed04=-10.3;seed05=-8.4;seed06=-9.5;seed07=-9.4;seed08=-31.8;seed09=-32.9;seed10=-9.2
A,1gb,layers_92,async,e2e_us,10,21.6,19.7,18.09,27.31,15.94,45.47,10/10,robust,seed01=45.5;seed02=18.7;seed03=19.2;seed04=15.9;seed05=16.9;seed06=20.8;seed07=20.3;seed08=21.6;seed09=17.0;seed10=20.2
A,1gb,layers_92,async,e2e_warm_us,10,-0.84,-3.52,-3.62,4.27,-3.94,21.66,9/10,directional,seed01=21.7;seed02=-1.8;seed03=-3.8;seed04=-3.9;seed05=-3.8;seed06=-3.5;seed07=-3.8;seed08=-2.9;seed09=-3.0;seed10=-3.6
A,1gb,layers_92,async,first_query_us,10,-30.64,-32.11,-32.46,-27.38,-33.0,-16.37,10/10,robust,seed01=-16.4;seed02=-31.1;seed03=-32.8;seed04=-32.4;seed05=-33.0;seed06=-32.3;seed07=-32.1;seed08=-32.1;seed09=-32.1;seed10=-32.1
A,1gb,layers_92,pread,e2e_us,10,722.57,702.94,698.18,766.16,687.46,912.71,10/10,robust,seed01=912.7;seed02=711.0;seed03=695.3;seed04=687.5;seed05=704.3;seed06=698.8;seed07=701.6;seed08=710.2;seed09=704.9;seed10=699.4
A,1gb,layers_92,pread,e2e_warm_us,10,699.84,679.05,675.69,743.15,667.92,888.79,10/10,robust,seed01=888.8;seed02=690.5;seed03=672.5;seed04=667.9;seed05=680.2;seed06=674.5;seed07=677.9;seed08=686.0;seed09=684.9;seed10=675.1
A,1gb,layers_92,pread,first_query_us,10,-33.41,-32.52,-35.38,-32.17,-41.49,-31.53,10/10,robust,seed01=-41.5;seed02=-31.7;seed03=-32.8;seed04=-34.2;seed05=-33.1;seed06=-32.7;seed07=-32.1;seed08=-32.2;seed09=-32.3;seed10=-31.5
B,1gb,2d,async,e2e_us,10,-19.67,-22.3,-23.81,-13.46,-25.48,6.15,9/10,robust,seed01=-24.0;seed02=-23.8;seed03=-17.2;seed04=-20.3;seed05=-25.3;seed06=-20.8;seed07=-25.5;seed08=6.1;seed09=-25.4;seed10=-20.6
B,1gb,2d,async,e2e_warm_us,10,-42.39,-44.26,-44.61,-38.36,-45.33,-24.7,10/10,robust,seed01=-43.6;seed02=-43.9;seed03=-43.7;seed04=-44.2;seed05=-45.3;seed06=-44.7;seed07=-44.9;seed08=-24.7;seed09=-44.6;seed10=-44.3
