workload,db,strategy,arm,n,ra_kb,fq_median,fq_p95,fq_min,fq_stdev,delivery_pct_median,preproc_us_median,open_us_median,deliver_us_median,e2e_median,e2e_warm_median,cold_pct_max
A,orig,2d,async,10,128,516.13,531.71,497.51,14.08,100.0,268.63,185.28,83.98,785.37,600.63,0.0
A,orig,2d,pread,5,128,533.35,537.13,504.67,12.14,100.0,1829.42,183.32,1638.39,2366.70,2174.93,0.0
A,orig,2e_K10,async,10,128,503.98,736.47,498.10,115.39,100.0,283.44,185.53,97.44,787.85,600.38,0.0
A,orig,2e_K10,pread,5,128,504.99,525.18,500.51,10.38,100.0,2598.68,183.97,2414.68,3108.40,2924.40,0.0
A,orig,2e_K500,async,10,128,212.53,245.27,207.48,15.22,100.0,1017.86,185.19,831.50,1227.58,1043.22,0.0
A,orig,2e_K500,pread,5,128,212.32,224.94,209.57,6.34,100.0,19011.67,186.14,18825.53,19239.19,19053.05,0.0
A,orig,2f_slru,async,10,128,126.37,129.76,124.24,1.93,100.0,7244.20,184.81,6992.43,7370.77,7118.52,0.0
A,orig,2f_slru,pread,5,128,127.97,128.06,124.95,1.20,100.0,18475.96,185.93,18290.03,18604.02,18418.09,0.0
A,orig,baseline,baseline,10,128,838.12,847.24,835.26,4.75,0.0,0.00,0.00,0.00,838.12,838.12,0.0
A,orig,layers_5,async,10,128,498.09,528.85,469.20,21.89,100.0,249.91,182.59,67.69,748.63,565.36,0.0
A,orig,layers_5,pread,5,128,485.55,525.66,462.66,27.45,100.0,615.64,180.26,435.06,1098.69,918.15,0.0
A,orig,layers_92,async,10,128,529.89,762.75,495.66,120.62,100.0,375.34,185.31,187.79,900.63,716.09,0.0
A,orig,layers_92,pread,5,128,530.74,534.23,504.14,13.84,100.0,8028.80,184.96,7845.08,8563.67,8379.95,0.0
A,ta,2d,async,10,128,466.10,483.62,463.87,7.46,100.0,320.36,222.79,97.19,786.31,562.74,0.0
A,ta,2d,pread,5,128,511.83,513.93,510.23,1.54,100.0,834.42,222.17,612.25,1346.18,1123.07,0.0
A,ta,2e_K10,async,10,128,546.04,4360.48,540.51,1879.15,97.6,329.96,221.62,108.09,876.00,654.25,0.0
A,ta,2e_K10,pread,5,128,544.51,547.89,541.94,2.26,100.0,1937.67,223.36,1716.11,2480.66,2259.10,0.0
A,ta,2e_K500,async,10,128,290.85,505.99,208.60,106.01,24.9,920.64,222.57,696.26,1210.93,986.98,0.0
A,ta,2e_K500,pread,5,128,210.19,211.03,209.35,0.66,100.0,17449.95,223.88,17227.92,17661.09,17439.06,0.0
A,ta,2f_slru,async,10,128,126.16,136.26,123.80,5.19,100.0,7156.01,222.55,6933.02,7281.84,7058.81,0.0
A,ta,2f_slru,pread,5,128,126.17,126.87,125.58,0.50,100.0,17534.77,222.12,17311.17,17660.65,17437.05,0.0
A,ta,baseline,baseline,10,128,644.55,671.38,604.83,19.39,0.0,0.00,0.00,0.00,644.55,644.55,0.0
A,ta,layers_5,async,10,128,508.75,529.95,501.22,12.13,100.0,291.09,223.11,67.34,798.88,576.43,0.0
A,ta,layers_5,pread,5,128,449.64,1343.83,421.48,447.79,100.0,473.23,223.71,248.48,922.87,699.71,0.0
A,ta,layers_92,async,10,128,502.57,963.43,492.61,251.29,100.0,388.02,223.29,163.62,889.07,666.85,0.0
A,ta,layers_92,pread,5,128,514.93,518.05,469.44,18.61,100.0,1015.95,221.46,791.94,1520.00,1298.93,0.0
A,vacuum,2d,async,10,128,646.24,4796.58,561.18,2261.46,100.0,261.64,184.40,77.26,907.15,723.22,0.0
A,vacuum,2d,pread,5,128,662.43,684.53,634.46,17.64,100.0,1340.92,186.04,1154.88,2007.39,1821.35,0.0
A,vacuum,2e_K10,async,10,128,644.29,665.00,616.09,14.26,100.0,272.48,184.31,89.39,919.35,735.11,0.0
A,vacuum,2e_K10,pread,5,128,655.56,876.32,650.41,106.64,100.0,2092.96,184.83,1906.39,2748.52,2561.95,0.0
A,vacuum,2e_K500,async,10,128,224.28,363.47,211.36,56.35,18.9,864.98,192.83,670.27,1106.79,908.01,0.0
A,vacuum,2e_K500,pread,5,128,212.05,213.21,211.09,0.86,100.0,13685.71,193.52,13492.18,13899.18,13705.65,0.0
A,vacuum,2f_slru,async,10,128,127.09,128.90,120.72,2.40,100.0,5534.88,221.28,5313.09,5661.97,5440.18,0.0
A,vacuum,2f_slru,pread,5,128,128.34,202.38,123.91,37.21,100.0,13929.76,222.75,13706.06,14150.03,13926.33,0.0
A,vacuum,baseline,baseline,10,128,1142.68,1152.02,1061.51,27.34,0.0,0.00,0.00,0.00,1142.68,1142.68,0.0
A,vacuum,layers_5,async,10,128,653.01,680.17,623.86,21.78,100.0,252.13,183.99,68.59,904.68,721.77,0.0
A,vacuum,layers_5,pread,5,128,658.36,694.12,630.06,28.27,100.0,763.86,185.86,579.56,1424.95,1240.37,0.0
A,vacuum,layers_92,async,10,128,634.88,659.74,560.21,26.18,100.0,373.51,185.37,187.11,1010.14,823.12,0.0
A,vacuum,layers_92,pread,5,128,637.34,666.25,621.32,17.68,100.0,7400.48,185.53,7214.95,8037.82,7852.29,0.0
B,orig,2d,async,10,128,607.32,618.43,504.03,35.22,100.0,305.90,221.70,84.72,912.88,691.64,0.0
B,orig,2d,pread,5,128,608.46,947.05,549.95,178.79,100.0,1875.25,222.10,1651.16,2471.11,2249.59,0.0
B,orig,2e_K10,async,10,128,568.39,584.52,542.70,16.93,100.0,320.66,222.25,98.01,891.30,665.98,0.0
B,orig,2e_K10,pread,5,128,577.64,581.28,541.60,16.26,100.0,2760.15,221.66,2539.80,3337.79,3117.44,0.0
B,orig,2e_K500,async,10,128,624.55,678.63,505.51,51.97,18.6,920.12,222.69,695.82,1557.93,1336.35,0.0
B,orig,2e_K500,pread,5,128,605.68,618.32,538.79,29.29,100.0,17640.55,222.90,17416.49,18260.57,18036.51,0.0
B,orig,2f_slru,async,10,128,125.94,204.09,124.63,42.14,100.0,7143.94,221.70,6921.20,7269.58,7046.89,0.0
B,orig,2f_slru,pread,5,128,126.55,127.57,123.31,1.69,100.0,18221.47,222.68,18000.66,18344.78,18123.97,0.0
B,orig,baseline,baseline,10,128,868.15,904.42,825.65,26.41,0.0,0.00,0.00,0.00,868.15,868.15,0.0
B,orig,layers_5,async,10,128,881.56,1126.37,833.40,130.94,100.0,291.31,222.64,68.77,1174.76,951.46,0.0
B,orig,layers_5,pread,5,128,912.54,969.96,889.51,30.42,100.0,662.16,223.74,437.36,1608.86,1383.48,0.0
B,orig,layers_92,async,10,128,595.35,951.17,541.70,192.94,100.0,413.96,221.15,194.11,1010.66,787.30,0.0
B,orig,layers_92,pread,5,128,581.66,587.39,550.04,13.82,100.0,8069.64,223.41,7846.43,8633.78,8411.84,0.0
B,ta,2d,async,10,128,604.45,661.21,598.41,30.47,68.9,333.85,222.45,111.94,938.92,717.84,0.0
B,ta,2d,pread,5,128,590.89,615.59,589.73,11.68,100.0,1073.42,222.06,851.91,1669.71,1446.65,0.0
B,ta,2e_K10,async,10,128,601.68,608.04,596.20,3.68,74.5,345.94,223.00,122.75,947.14,724.08,0.0
B,ta,2e_K10,pread,5,128,606.32,608.40,605.06,1.31,100.0,2037.07,222.51,1814.51,2644.68,2422.12,0.0
B,ta,2e_K500,async,10,128,666.73,892.98,564.94,117.91,32.8,943.32,221.34,721.82,1615.26,1394.87,0.0
B,ta,2e_K500,pread,5,128,602.58,614.91,581.62,13.59,100.0,17190.58,221.56,16969.03,17788.08,17568.41,0.0
B,ta,2f_slru,async,10,128,125.74,128.98,122.19,1.99,100.0,7160.21,223.01,6938.84,7285.26,7063.89,0.0
B,ta,2f_slru,pread,5,128,124.43,126.01,123.16,1.03,100.0,17669.39,221.97,17448.34,17792.55,17571.50,0.0
B,ta,baseline,baseline,10,128,1101.94,1161.36,1028.72,49.60,0.0,0.00,0.00,0.00,1101.94,1101.94,0.0
B,ta,layers_5,async,10,128,1019.82,1023.49,997.54,7.29,100.0,290.10,221.80,68.34,1311.57,1089.80,0.0
B,ta,layers_5,pread,5,128,937.16,942.43,771.20,70.15,100.0,469.46,220.09,247.46,1406.62,1184.01,0.0
B,ta,layers_92,async,10,128,597.06,1090.79,589.19,261.69,73.3,387.22,222.90,164.25,983.93,761.20,0.0
B,ta,layers_92,pread,5,128,598.73,612.43,553.58,21.48,100.0,1085.97,225.38,855.28,1685.61,1462.25,0.0
B,vacuum,2d,async,10,128,599.77,1018.57,532.71,230.15,100.0,299.91,222.17,77.69,900.48,677.23,0.0
B,vacuum,2d,pread,5,128,600.56,615.96,595.80,8.41,100.0,1378.69,223.05,1153.40,1979.38,1755.70,0.0
B,vacuum,2e_K10,async,10,128,600.21,606.46,530.62,21.49,100.0,311.52,221.12,89.68,911.04,690.37,0.0
B,vacuum,2e_K10,pread,5,128,598.95,603.10,598.06,2.16,100.0,2319.89,221.83,2100.16,2917.95,2698.22,0.0
B,vacuum,2e_K500,async,10,128,670.33,2285.53,538.88,843.20,9.2,917.06,221.56,695.69,1581.50,1361.29,0.0
B,vacuum,2e_K500,pread,5,128,599.48,614.92,576.85,14.57,100.0,13669.09,221.98,13446.23,14272.68,14049.82,0.0
B,vacuum,2f_slru,async,10,128,126.45,131.00,124.69,2.35,100.0,5562.68,222.31,5339.26,5691.77,5468.28,0.0
