workload,db,strategy,arm,n,ra_kb,fq_median,fq_p95,fq_min,fq_stdev,delivery_pct_median,preproc_us_median,open_us_median,deliver_us_median,e2e_median,e2e_warm_median,cold_pct_max
A,orig,2e_K10,async,5,128,357.43,370.81,352.24,7.10,100.0,278.70,176.66,99.63,636.13,459.47,0.0
A,orig,2e_K10,pread,2,128,182.81,,182.56,0.25,100.0,2676.15,178.06,2498.10,2858.97,2680.91,0.0
A,orig,2e_K500,async,5,128,178.85,183.27,178.76,2.04,100.0,1019.39,177.64,841.42,1198.15,1020.18,0.0
A,orig,2e_K500,pread,2,128,179.49,,179.18,0.31,100.0,21335.04,172.72,21162.32,21514.53,21341.81,0.0
A,orig,2f_slru,async,5,128,488.96,491.15,421.58,27.04,18.7,8899.79,177.77,8722.02,9391.31,9213.54,0.0
A,orig,2f_slru,pread,2,128,534.72,,460.55,74.17,20.3,18881.38,177.31,18704.07,19416.10,19238.79,0.0
A,orig,baseline,baseline,3,128,615.46,,510.26,285.30,0.0,0.00,0.00,0.00,615.46,615.46,0.0
B,orig,2e_K10,async,5,128,405.76,414.34,402.80,4.66,100.0,277.27,178.12,98.95,681.45,504.71,0.0
B,orig,2e_K10,pread,2,128,409.13,,408.74,0.39,100.0,2812.94,175.25,2637.69,3222.07,3046.82,0.0
B,orig,2e_K500,async,5,128,450.93,1081.01,402.07,320.19,100.0,1050.27,178.16,869.82,1510.29,1334.15,0.0
B,orig,2e_K500,pread,2,128,452.49,,449.65,2.84,100.0,21514.91,178.94,21335.97,21967.40,21788.46,0.0
B,orig,2f_slru,async,5,128,716.21,729.66,644.35,31.48,17.1,8734.17,176.85,8556.34,9378.52,9200.69,0.0
B,orig,2f_slru,pread,2,128,778.60,,720.01,58.58,20.4,20450.83,178.22,20272.61,21229.43,21051.21,0.0
B,orig,baseline,baseline,3,128,737.01,,731.18,5.00,0.0,0.00,0.00,0.00,737.01,737.01,0.0
