workload,db,strategy,arm,n,ra_kb,fq_median,fq_p95,fq_min,fq_stdev,delivery_pct_median,preproc_us_median,open_us_median,deliver_us_median,e2e_median,e2e_warm_median,cold_pct_max
A,1gb,2d,async,10,128,309.06,316.24,306.14,3.73,100.0,261.07,171.18,89.41,570.54,400.25,0.0
A,1gb,2d,pread,5,128,309.61,317.39,308.12,3.73,100.0,1413.09,171.92,1239.94,1722.70,1549.49,0.0
A,1gb,2e_K10,async,10,128,308.68,316.22,305.05,3.81,100.0,272.12,171.76,100.42,582.17,409.58,0.0
A,1gb,2e_K10,pread,5,128,307.68,308.86,303.78,1.79,100.0,1907.49,171.10,1736.12,2216.58,2044.80,0.0
A,1gb,2e_K500,async,10,128,306.77,309.18,303.07,2.15,100.0,961.92,171.15,790.02,1266.66,1096.05,0.0
A,1gb,2e_K500,pread,5,128,306.87,307.66,303.39,1.59,100.0,10146.57,171.93,9975.43,10451.84,10280.70,0.0
A,1gb,2f_slru,async,10,128,98.25,99.95,94.67,1.82,100.0,7107.19,170.41,6935.60,7206.83,7035.24,0.0
A,1gb,2f_slru,pread,5,128,97.29,99.17,96.68,1.04,100.0,8275.46,170.25,8105.23,8372.14,8201.91,0.0
A,1gb,baseline,baseline,10,128,703.61,709.17,685.79,8.17,0.0,0.00,0.00,0.00,703.61,703.61,0.0
A,1gb,layers_5,async,10,128,478.07,485.87,470.37,5.26,100.0,240.98,171.00,69.58,719.64,548.52,0.0
A,1gb,layers_5,pread,5,128,479.88,484.33,472.48,4.10,100.0,509.01,170.75,338.41,988.07,818.29,0.0
A,1gb,layers_92,async,10,128,478.06,495.97,467.22,9.29,100.0,373.37,171.16,201.33,855.52,682.89,0.0
A,1gb,layers_92,pread,5,128,477.15,486.69,469.51,6.33,100.0,5224.66,171.70,5054.78,5700.79,5530.15,0.0
B,1gb,2d,async,10,128,327.21,330.27,308.56,6.01,100.0,259.60,170.90,88.67,586.26,415.91,0.0
B,1gb,2d,pread,5,128,319.15,328.58,303.37,8.87,100.0,1424.66,172.01,1252.64,1744.26,1573.92,0.0
B,1gb,2e_K10,async,10,128,323.75,330.38,308.01,7.85,100.0,273.77,171.65,102.86,596.83,425.97,0.0
B,1gb,2e_K10,pread,5,128,329.33,332.12,306.65,9.38,100.0,1947.52,171.94,1776.53,2276.60,2105.37,0.0
B,1gb,2e_K500,async,10,128,148.80,152.41,146.84,1.92,100.0,968.34,171.28,799.00,1117.88,948.82,0.0
B,1gb,2e_K500,pread,5,128,150.69,155.39,145.59,3.77,100.0,10703.17,170.88,10532.45,10855.85,10685.13,0.0
B,1gb,2f_slru,async,10,128,97.27,99.53,91.56,2.44,100.0,7149.99,128.90,7021.93,7244.39,7116.32,0.0
B,1gb,2f_slru,pread,5,128,96.60,97.88,94.31,1.36,100.0,8293.78,128.59,8167.53,8390.38,8264.13,0.0
B,1gb,baseline,baseline,10,128,552.31,561.39,541.06,5.95,0.0,0.00,0.00,0.00,552.31,552.31,0.0
B,1gb,layers_5,async,10,128,477.28,487.58,466.43,6.54,100.0,241.91,172.48,69.80,719.18,547.43,0.0
B,1gb,layers_5,pread,5,128,479.64,485.98,474.45,4.20,100.0,512.35,171.55,339.87,991.71,820.86,0.0
B,1gb,layers_92,async,10,128,494.87,501.62,489.91,3.71,100.0,379.31,171.84,206.57,874.50,701.71,0.0
B,1gb,layers_92,pread,5,128,494.71,498.35,486.50,4.28,100.0,5246.24,171.37,5074.86,5744.85,5573.47,0.0
C,1gb,2d,async,10,128,304.74,314.86,299.86,4.79,100.0,199.30,127.13,72.32,503.48,376.49,0.0
C,1gb,2d,pread,5,128,307.35,312.23,299.73,4.77,100.0,678.73,127.93,550.02,983.59,857.37,0.0
C,1gb,2e_K10,async,10,128,143.92,149.16,141.56,2.60,100.0,213.09,127.75,85.09,359.69,229.78,0.0
C,1gb,2e_K10,pread,5,128,140.34,146.99,139.77,3.40,100.0,1213.09,127.71,1085.49,1354.57,1227.74,0.0
C,1gb,2e_K500,async,10,128,144.68,150.23,141.00,3.23,100.0,963.58,127.31,836.81,1107.70,981.01,0.0
C,1gb,2e_K500,pread,5,128,145.80,151.41,140.93,3.90,100.0,2445.76,128.17,2317.58,2591.56,2463.38,0.0
C,1gb,2f_slru,async,10,128,90.48,95.09,89.55,2.10,100.0,1792.91,127.51,1664.90,1883.18,1754.91,0.0
C,1gb,2f_slru,pread,5,128,89.00,92.71,86.76,2.24,100.0,2983.79,127.55,2856.24,3070.55,2943.00,0.0
C,1gb,baseline,baseline,10,128,722.69,733.72,707.23,7.54,0.0,0.00,0.00,0.00,722.69,722.69,0.0
C,1gb,layers_5,async,10,128,642.42,674.48,633.62,16.61,100.0,196.24,128.72,68.14,839.46,711.21,0.0
C,1gb,layers_5,pread,5,128,640.46,655.49,635.01,8.13,100.0,466.18,130.67,336.08,1114.10,983.43,0.0
C,1gb,layers_92,async,10,128,640.19,649.56,632.29,5.64,100.0,332.24,127.65,205.06,974.18,846.29,0.0
C,1gb,layers_92,pread,5,128,636.75,639.79,632.02,3.23,100.0,5190.68,126.66,5064.03,5827.43,5700.78,0.0
