workload,db,strategy,arm,n,ra_kb,fq_median,fq_p95,fq_min,fq_stdev,delivery_pct_median,preproc_us_median,open_us_median,deliver_us_median,e2e_median,e2e_warm_median,cold_pct_max
A,orig,2d,async,10,128,557.67,623.10,547.64,29.44,100.0,282.92,197.44,86.67,866.42,644.66,0.0
A,orig,2d,pread,5,128,554.55,602.11,516.89,31.00,100.0,1901.62,196.97,1699.80,2481.11,2252.48,0.0
A,orig,2e_K10,async,10,128,549.02,559.54,509.17,21.28,100.0,293.36,196.14,99.10,843.35,647.20,0.0
A,orig,2e_K10,pread,5,128,553.63,605.88,514.28,33.74,100.0,2752.66,227.77,2515.65,3303.00,3069.28,0.0
A,orig,2e_K500,async,10,128,601.68,644.69,560.82,28.59,100.0,1056.40,194.83,845.68,1669.18,1453.18,0.0
A,orig,2e_K500,pread,5,128,640.51,641.76,596.46,17.76,100.0,28179.41,198.93,27980.47,28821.32,28622.38,0.0
A,orig,2f_slru,async,10,128,128.80,132.83,127.50,1.93,100.0,7096.19,195.60,6900.36,7224.65,7028.81,0.0
A,orig,2f_slru,pread,5,128,125.66,128.59,121.73,2.70,100.0,17965.19,195.40,17771.47,18093.96,17900.24,0.0
A,orig,baseline,baseline,10,128,857.86,879.34,795.08,25.05,0.0,0.00,0.00,0.00,857.86,857.86,0.0
A,orig,layers_5,async,10,128,547.44,573.50,507.06,25.57,100.0,262.38,193.66,69.06,807.74,616.24,0.0
A,orig,layers_5,pread,5,128,543.70,570.37,510.99,23.59,100.0,633.48,195.07,436.04,1179.49,977.00,0.0
A,orig,layers_92,async,10,128,551.79,1158.98,515.19,323.00,100.0,388.02,195.09,193.23,944.12,745.92,0.0
A,orig,layers_92,pread,5,128,556.60,586.14,543.76,17.15,100.0,8171.62,197.01,7944.50,8731.76,8503.72,0.0
A,ta,2d,async,10,128,590.96,828.91,581.20,129.33,67.4,309.68,194.51,113.56,902.61,707.01,0.0
A,ta,2d,pread,5,128,562.47,598.34,560.19,17.98,100.0,1048.75,194.97,819.46,1612.76,1380.84,0.0
A,ta,2e_K10,async,10,128,582.21,1044.13,571.26,248.14,90.2,320.35,194.38,124.98,904.81,709.08,0.0
A,ta,2e_K10,pread,5,128,581.16,584.96,577.63,2.69,100.0,1929.99,195.21,1734.88,2511.15,2316.04,0.0
A,ta,2e_K500,async,10,128,649.01,884.98,572.33,118.51,39.8,930.99,195.18,726.31,1633.82,1439.80,0.0
A,ta,2e_K500,pread,5,128,573.87,579.06,570.47,3.46,100.0,17568.49,195.95,17372.55,18138.96,17943.02,0.0
A,ta,2f_slru,async,10,128,127.84,128.97,125.36,1.32,100.0,7077.27,194.35,6866.52,7204.62,6993.87,0.0
A,ta,2f_slru,pread,5,128,127.00,129.01,119.07,3.60,100.0,17874.43,196.56,17646.80,17993.50,17765.87,0.0
A,ta,baseline,baseline,10,128,802.75,2272.57,765.60,804.00,0.0,0.00,0.00,0.00,802.75,802.75,0.0
A,ta,layers_5,async,10,128,604.34,609.22,600.25,3.11,100.0,263.74,194.64,68.50,866.65,672.63,0.0
A,ta,layers_5,pread,5,128,581.70,589.99,578.42,4.57,100.0,442.21,195.38,247.09,1033.92,828.74,0.0
A,ta,layers_92,async,10,128,577.07,599.22,574.43,10.21,100.0,360.51,196.38,163.92,941.30,741.11,0.0
A,ta,layers_92,pread,5,128,595.69,599.81,591.42,3.01,100.0,1023.84,194.93,820.97,1622.04,1415.70,0.0
A,vacuum,2d,async,10,128,423.95,453.48,412.64,14.23,100.0,272.86,195.45,77.64,694.21,499.38,0.0
A,vacuum,2d,pread,5,128,440.45,482.49,419.12,26.21,100.0,1362.30,196.67,1166.62,1822.89,1618.34,0.0
A,vacuum,2e_K10,async,10,128,461.75,6155.18,421.06,3017.90,100.0,285.58,196.12,89.25,748.35,549.40,0.0
A,vacuum,2e_K10,pread,5,128,432.25,459.31,425.59,14.04,100.0,2230.09,196.18,2025.73,2680.53,2461.13,0.0
A,vacuum,2e_K500,async,10,128,538.84,587.80,472.38,35.23,17.6,904.54,196.55,698.74,1437.15,1233.16,0.0
A,vacuum,2e_K500,pread,5,128,505.66,512.70,493.96,6.99,100.0,13660.65,195.56,13465.09,14166.31,13970.75,0.0
A,vacuum,2f_slru,async,10,128,127.88,129.41,125.06,1.21,100.0,5495.65,194.97,5294.38,5622.88,5422.40,0.0
A,vacuum,2f_slru,pread,5,128,125.73,130.47,125.06,2.39,100.0,13669.25,198.83,13475.76,13794.98,13601.49,0.0
A,vacuum,baseline,baseline,10,128,968.68,1024.21,940.39,27.43,0.0,0.00,0.00,0.00,968.68,968.68,0.0
A,vacuum,layers_5,async,10,128,443.55,461.06,413.80,18.54,100.0,264.63,195.77,68.61,713.87,511.84,0.0
A,vacuum,layers_5,pread,5,128,442.90,503.68,418.55,35.48,100.0,777.50,195.96,580.19,1225.11,1022.39,0.0
A,vacuum,layers_92,async,10,128,446.04,506.40,441.21,24.84,100.0,379.30,195.05,181.59,836.32,629.50,0.0
A,vacuum,layers_92,pread,5,128,452.32,510.40,443.11,28.91,100.0,7633.64,200.01,7434.66,8095.44,7896.46,0.0
B,orig,2d,async,10,128,636.43,693.88,631.08,23.46,100.0,281.35,195.25,86.28,939.72,723.68,0.0
B,orig,2d,pread,5,128,636.94,662.82,627.49,15.02,100.0,1907.71,194.88,1706.11,2550.93,2339.18,0.0
B,orig,2e_K10,async,10,128,636.73,682.43,629.97,19.84,100.0,302.12,203.34,98.22,949.17,735.05,0.0
B,orig,2e_K10,pread,5,128,661.49,5421.45,635.09,2343.18,100.0,2732.66,200.81,2506.31,3447.73,3253.79,0.0
B,orig,2e_K500,async,10,128,621.56,631.30,495.96,38.54,100.0,1035.35,196.10,834.94,1662.34,1459.95,0.0
B,orig,2e_K500,pread,5,128,559.81,571.19,547.26,8.32,100.0,29254.48,193.04,29025.26,29801.74,29572.52,0.0
