workload,db,strategy,arm,ra_kb,rep,warmup,cold_pct,delivery_pct,first_query_us,preproc_us,open_us,deliver_us,e2e_us,e2e_warm_us,avg_us,majflt,minflt,load,memavail_kb
A,1gb,baseline,baseline,128,1,1,0.00,0.00,747.25,0.00,0.00,0.00,747.25,747.25,1.86,179.00,270.00,1.00,54463064
B,1gb,baseline,baseline,128,1,1,0.00,0.00,718.53,0.00,0.00,0.00,718.53,718.53,1.92,183.00,259.00,1.00,54462296
C,1gb,baseline,baseline,128,1,1,0.00,0.00,726.02,0.00,0.00,0.00,726.02,726.02,1.62,36.00,64.00,1.00,54469512
A,1gb,layers_5,pread,128,1,1,0.00,100.00,648.17,511.84,176.68,335.16,1160.01,983.33,1.84,180.00,268.00,1.08,54473024
A,1gb,layers_5,async,128,1,1,0.00,100.00,642.35,214.74,146.41,68.34,857.09,710.69,1.84,180.00,268.00,1.08,54472004
A,1gb,layers_92,pread,128,1,1,0.00,100.00,479.55,5267.50,176.52,5090.98,5747.05,5570.53,2.04,178.00,282.00,1.08,54475764
A,1gb,layers_92,async,128,1,1,0.00,100.00,485.60,344.78,146.47,198.31,830.38,683.91,1.85,178.00,280.00,1.08,54497628
A,1gb,2d,pread,128,1,1,0.00,100.00,315.98,1412.55,178.66,1233.89,1728.53,1549.87,1.85,177.00,283.00,1.08,54497792
A,1gb,2d,async,128,1,1,0.00,100.00,319.61,236.15,148.50,87.66,555.76,407.27,1.86,177.00,281.00,1.08,54506492
A,1gb,2e_K10,pread,128,1,1,0.00,100.00,314.78,1967.58,177.53,1790.04,2282.36,2104.82,1.86,177.00,291.00,1.08,54507060
A,1gb,2e_K10,async,128,1,1,0.00,100.00,901.70,251.31,150.88,100.43,1153.01,1002.13,2.00,177.00,288.00,1.08,54506548
A,1gb,2e_K500,pread,128,1,1,0.00,100.00,324.43,8727.39,180.07,8547.32,9051.82,8871.75,1.83,167.00,450.00,1.08,54513748
A,1gb,2e_K500,async,128,1,1,0.00,100.00,309.33,891.14,171.99,719.15,1200.47,1028.48,1.90,176.00,392.00,1.08,54520224
