workload,db,strategy,arm,n,ra_kb,fq_median,fq_p95,fq_min,fq_stdev,delivery_pct_median,preproc_us_median,open_us_median,deliver_us_median,e2e_median,e2e_warm_median,cold_pct_max
A,orig,2d,async,10,128,596.38,607.36,587.05,5.96,100.0,306.40,222.05,85.13,902.42,681.37,0.0
A,orig,2d,pread,5,128,598.99,600.71,596.34,1.56,100.0,1871.53,223.38,1648.53,2470.78,2247.78,0.0
A,orig,2e_K10,async,10,128,593.84,597.95,586.31,3.64,100.0,281.43,184.53,97.36,875.48,690.45,0.0
A,orig,2e_K10,pread,5,128,597.29,598.84,587.85,4.17,100.0,2613.51,185.21,2429.89,3212.13,3028.51,0.0
A,orig,2e_K500,async,10,128,576.17,663.36,572.22,35.27,100.0,1015.50,185.53,831.41,1588.62,1404.53,0.0
A,orig,2e_K500,pread,5,128,574.90,587.60,548.88,14.27,100.0,20191.50,186.04,19998.64,20766.40,20573.54,0.0
A,orig,2f_slru,async,10,128,126.54,128.88,125.42,1.19,100.0,7235.11,184.41,7051.18,7362.66,7178.73,0.0
A,orig,2f_slru,pread,5,128,128.00,130.14,124.69,2.24,100.0,18291.11,184.54,18106.74,18421.28,18236.91,0.0
A,orig,baseline,baseline,10,128,903.92,908.86,837.15,20.43,0.0,0.00,0.00,0.00,903.92,903.92,0.0
A,orig,layers_5,async,10,128,588.42,597.90,521.92,26.41,100.0,289.86,222.34,68.10,879.15,656.94,0.0
A,orig,layers_5,pread,5,128,587.22,602.35,584.11,7.50,100.0,657.81,220.54,438.86,1243.49,1024.54,0.0
A,orig,layers_92,async,10,128,595.60,600.39,589.38,3.71,100.0,414.89,222.68,192.52,1008.02,787.17,0.0
A,orig,layers_92,pread,5,128,597.99,600.54,589.91,4.03,100.0,8124.58,222.70,7899.19,8724.08,8498.69,0.0
A,ta,2d,async,10,128,606.17,617.56,602.69,5.48,77.5,290.60,183.78,106.11,900.46,712.25,0.0
A,ta,2d,pread,5,128,594.89,599.98,591.57,3.28,100.0,1004.24,184.98,819.00,1596.92,1411.94,0.0
A,ta,2e_K10,async,10,128,615.10,1144.73,610.48,225.66,80.0,304.95,185.16,120.94,923.22,737.57,0.0
A,ta,2e_K10,pread,5,128,613.63,625.69,610.34,6.37,100.0,1982.36,184.75,1797.61,2609.27,2424.52,0.0
A,ta,2e_K500,async,10,128,630.67,859.73,522.10,114.37,24.9,926.92,184.68,743.34,1574.47,1390.26,0.0
A,ta,2e_K500,pread,5,128,512.30,555.83,466.81,31.10,100.0,17436.87,185.84,17250.36,17998.09,17811.58,0.0
A,ta,2f_slru,async,10,128,126.25,233.51,123.61,57.63,100.0,7153.16,184.47,6969.74,7284.76,7100.91,0.0
A,ta,2f_slru,pread,5,128,127.21,130.71,125.43,2.09,100.0,17968.08,184.79,17783.10,18094.21,17910.56,0.0
A,ta,baseline,baseline,10,128,827.08,840.02,771.98,22.65,0.0,0.00,0.00,0.00,827.08,827.08,0.0
A,ta,layers_5,async,10,128,628.78,635.32,624.72,3.33,100.0,255.00,185.33,68.96,883.97,698.22,0.0
A,ta,layers_5,pread,5,128,612.67,618.67,611.03,3.09,100.0,433.25,185.44,248.33,1047.01,860.66,0.0
A,ta,layers_92,async,10,128,601.21,606.42,594.19,3.91,100.0,347.50,184.38,162.93,948.59,764.13,0.0
A,ta,layers_92,pread,5,128,513.94,527.08,510.29,6.80,100.0,1031.81,185.20,847.93,1542.72,1358.66,0.0
A,vacuum,2d,async,10,128,593.34,1380.10,532.46,324.67,100.0,260.60,182.81,78.02,851.82,671.46,0.0
A,vacuum,2d,pread,5,128,540.45,599.96,508.26,35.13,100.0,1336.55,183.20,1154.20,1873.01,1690.36,0.0
A,vacuum,2e_K10,async,10,128,607.31,611.50,542.38,31.25,100.0,274.10,185.20,88.93,879.65,695.67,0.0
A,vacuum,2e_K10,pread,5,128,577.45,610.29,543.96,26.61,100.0,2061.70,184.75,1879.28,2641.57,2456.77,0.0
A,vacuum,2e_K500,async,10,128,442.94,499.45,423.34,26.62,14.2,860.22,184.65,675.30,1312.85,1129.33,0.0
